asset,frequency,method,mode,regime_method,regime_label,window_length,feature_set,number_of_motifs,mean_motif_distance_or_score,median_motif_distance,recurrence_count,runtime_seconds,time_split_stability,cross_regime_overlap,notes
BTCUSDT,1h,matrix_profile,conditioned,quantile_2_rolling_60,high_vol,24,rolling_volatility_60,50,0.890829212799979,0.7625793906352081,100,0.627820985391736,0.7857142857142857,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_2_rolling_60,high_vol,48,close,45,3.0059062228306415,2.3485738015102613,90,0.5764607256278396,0.875,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_2_rolling_60,high_vol,48,log_return,43,6.4409790807900995,6.417825023081637,86,0.5549236498773098,0.8695652173913043,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_2_rolling_60,high_vol,48,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",45,6.088438166416666,5.894364111011143,90,39.06924758339301,0.9565217391304348,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_2_rolling_60,high_vol,48,rolling_volatility_60,44,2.157556415192756,1.5921789040115866,88,0.5828956542536616,1.0,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_2_rolling_60,high_vol,72,close,37,3.8444683409255886,3.0467407153779233,74,0.5186289763078094,0.6086956521739131,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_2_rolling_60,high_vol,72,log_return,37,8.695379252033494,8.716356055903898,74,0.49672529892995954,0.7619047619047619,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_2_rolling_60,high_vol,72,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",36,7.648530102928016,7.732676194191017,72,35.97713683359325,0.7142857142857143,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_2_rolling_60,high_vol,72,rolling_volatility_60,36,2.6814704884643286,2.1577684450637102,72,0.5286030424758792,0.8947368421052632,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_2_rolling_60,high_vol,168,close,21,6.629685539775582,6.441961016082995,42,0.3410838027484715,0.4,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_2_rolling_60,high_vol,168,log_return,23,15.29728189061695,15.503097666872078,46,0.35338927153497934,0.6428571428571429,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_2_rolling_60,high_vol,168,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",23,13.10199043760519,13.145225442316045,46,25.987689830362797,0.6428571428571429,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_2_rolling_60,high_vol,168,rolling_volatility_60,23,5.616310876648002,5.237935913036653,46,0.37618493754416704,0.5333333333333333,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_2_rolling_60,high_vol,336,close,9,9.846727991067006,10.677379964024444,18,0.15659154998138547,0.125,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_2_rolling_60,high_vol,336,log_return,9,22.76284607304897,22.809686549555575,18,0.1446034680120647,0.125,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_2_rolling_60,high_vol,336,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",9,19.36518285948986,18.96864826937444,18,11.243340004235506,0.125,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_2_rolling_60,high_vol,336,rolling_volatility_60,8,8.382825142437408,8.414216550382902,16,0.14478353364393115,0.14285714285714285,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_2_rolling_60,low_vol,24,close,90,1.6774001230252866,1.555589625781295,180,0.8058584341779351,0.5,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_2_rolling_60,low_vol,24,log_return,90,3.507111523251881,3.482961186273353,180,0.7799214404076338,0.5,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_2_rolling_60,low_vol,24,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",90,3.470181793278224,3.4788662922216083,180,33.996213343925774,0.5,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_2_rolling_60,low_vol,24,rolling_volatility_60,90,0.8231972769534466,0.8086563427351456,180,0.7885246677324176,0.5,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_2_rolling_60,low_vol,48,close,81,3.317646770561179,3.0403429810858786,162,0.6981007782742381,0.5,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_2_rolling_60,low_vol,48,log_return,78,6.5166627172184,6.545481077733824,156,0.6748322690837085,0.5,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_2_rolling_60,low_vol,48,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",78,6.065171151608276,6.147135105585358,156,29.640252579003572,0.5,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_2_rolling_60,low_vol,48,rolling_volatility_60,78,2.0297202514735613,1.7685687957371143,156,0.699185783509165,0.5,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_2_rolling_60,low_vol,72,close,61,4.913733612902923,4.586735331029088,122,0.5363075835630298,0.4186046511627907,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_2_rolling_60,low_vol,72,log_return,61,8.775015944205348,8.93600547026307,122,0.5304145505651832,0.4878048780487805,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_2_rolling_60,low_vol,72,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",58,7.805995903442225,7.833578019932922,116,22.487439770717174,0.48717948717948717,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_2_rolling_60,low_vol,72,rolling_volatility_60,59,2.912877583915236,2.724520904410557,118,0.5348377176560462,0.475,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_2_rolling_60,low_vol,168,close,22,8.168283819687513,7.807586304040795,44,0.18416183907538652,0.375,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_2_rolling_60,low_vol,168,log_return,24,15.360720973743781,15.373363573419617,48,0.19343482004478574,0.4117647058823529,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_2_rolling_60,low_vol,168,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",23,13.609477744255228,13.605320969347156,46,7.229925155173987,0.4375,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_2_rolling_60,low_vol,168,rolling_volatility_60,23,6.4187077847554175,6.303474114114812,46,0.1932881181128323,0.4375,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_2_rolling_60,low_vol,336,close,8,13.284912448634849,13.697019966027685,16,0.06200178386643529,0.6,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_2_rolling_60,low_vol,336,log_return,8,23.362931030192854,23.353165946188902,16,0.06164751434698701,0.3333333333333333,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_2_rolling_60,low_vol,336,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",8,21.440782392144023,21.316525709448825,16,2.273753601592034,0.3333333333333333,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_2_rolling_60,low_vol,336,rolling_volatility_60,9,14.525369947135049,13.634112737930945,18,0.07189645804464817,0.5,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_240,high_vol,24,close,20,1.3251998130991631,1.3491177322476293,40,0.267017032019794,1.0,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_240,high_vol,24,log_return,20,3.350315196432002,3.3999401499680637,40,0.2714044228196144,1.0,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_240,high_vol,24,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",20,3.3257823447520165,3.4718366257946336,40,16.08033278491348,1.0,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_240,high_vol,24,rolling_volatility_60,20,0.6904149296450407,0.7239071658132775,40,0.2684789290651679,1.0,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_240,high_vol,48,close,20,2.298885586043554,2.251180837350521,40,0.41488088201731443,1.0,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_240,high_vol,48,log_return,20,6.516095017148004,6.506403573355708,40,0.2541663125157356,1.0,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_240,high_vol,48,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",20,5.761872725865024,6.056633569784582,40,15.579216731712222,1.0,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_240,high_vol,48,rolling_volatility_60,20,1.3887164389988307,1.381525778873899,40,0.26419789995998144,1.0,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_240,high_vol,72,close,20,3.4872904203588653,3.2215382351474844,40,0.2564460365101695,1.0,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_240,high_vol,72,log_return,20,8.782444844381335,8.865306339933095,40,0.25167015846818686,1.0,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_240,high_vol,72,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",20,7.783562216495289,8.027598917392766,40,15.253241532482207,1.0,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_240,high_vol,72,rolling_volatility_60,20,2.159328454036969,1.9815679719554002,40,0.26598247699439526,1.0,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_240,high_vol,168,close,10,6.774003729463478,7.208786007465125,20,0.12472021393477917,0.6666666666666666,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_240,high_vol,168,log_return,10,15.304289679924773,15.47418976975823,20,0.11957370908930898,1.0,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_240,high_vol,168,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",10,12.41519052906166,12.896034719739495,20,6.917981102131307,0.6666666666666666,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_240,high_vol,168,rolling_volatility_60,9,4.632953224353276,3.950225318331976,18,0.11491130851209164,0.8,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_240,high_vol,336,close,4,11.810896009291945,11.311687507395753,8,0.04607750941067934,1.0,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_240,high_vol,336,log_return,5,23.167278712910644,23.211671108490343,10,0.055459169670939445,0.6666666666666666,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_240,high_vol,336,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",4,19.029455041779947,19.243287259454892,8,2.285689660347998,1.0,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_240,high_vol,336,rolling_volatility_60,4,9.566751433023596,9.720095782942586,8,0.04799314867705107,1.0,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_240,low_vol,24,close,40,1.8358688665666953,1.8230003003094826,80,0.31703404150903225,1.0,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_240,low_vol,24,log_return,40,3.5632874082518624,3.640044982199764,80,0.30938693322241306,1.0,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_240,low_vol,24,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",40,3.5466698180994443,3.5873772144741816,80,11.641685883514583,1.0,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_240,low_vol,24,rolling_volatility_60,40,0.7680226855939614,0.7778924358067281,80,0.3080394025892019,1.0,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_240,low_vol,48,close,34,3.6675182500078582,3.4577947042813797,68,0.2541178986430168,0.7894736842105263,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_240,low_vol,48,log_return,32,6.566134987543049,6.6530432669541115,64,0.23760397918522358,0.7777777777777778,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_240,low_vol,48,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",34,6.142160731327609,6.246754914180162,68,9.60245836013928,0.7894736842105263,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_240,low_vol,48,rolling_volatility_60,32,2.219068544384647,1.8329376267804265,64,0.24398302100598812,0.7777777777777778,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_240,low_vol,72,close,22,5.134239633528333,5.147483127553047,44,0.16417642310261726,0.6923076923076923,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_240,low_vol,72,log_return,22,8.790050168401883,8.755176898933305,44,0.1625086315907538,0.8333333333333334,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_240,low_vol,72,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",23,8.031600116322002,8.002289713534012,46,6.297063807025552,0.6428571428571429,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_240,low_vol,72,rolling_volatility_60,21,2.9429572620116695,2.549811483603522,42,0.1588220102712512,0.75,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_240,low_vol,168,close,8,7.3421196427954705,7.166745549124693,16,0.0549769327044487,0.6,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_240,low_vol,168,log_return,9,15.587408037110928,15.608852245256221,18,0.06026149867102504,0.8,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_240,low_vol,168,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",8,13.679776006027206,13.763330199541567,16,1.7371311513707042,1.0,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_240,low_vol,168,rolling_volatility_60,8,7.111292335238314,7.179131831522183,16,0.054220196790993214,1.0,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_240,low_vol,336,close,2,13.991451959854638,13.991451959854638,4,0.012259777169674635,1.0,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_240,low_vol,336,log_return,2,23.535941611397952,23.535941611397952,4,0.01206215936690569,1.0,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_240,low_vol,336,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",2,22.74264409076729,22.74264409076729,4,0.3477234970778227,1.0,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_240,low_vol,336,rolling_volatility_60,2,15.075075640099776,15.075075640099776,4,0.01237544883042574,1.0,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_30,high_vol,24,close,20,1.3251998130991631,1.3491177322476293,40,0.2664018142968416,1.0,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_30,high_vol,24,log_return,20,3.350315196432002,3.3999401499680637,40,0.2607281692326069,1.0,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_30,high_vol,24,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",20,3.3257823447520165,3.4718366257946336,40,16.004492049105465,1.0,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_30,high_vol,24,rolling_volatility_60,20,0.6904149296450407,0.7239071658132775,40,0.26635222136974335,1.0,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_30,high_vol,48,close,20,2.298885586043554,2.251180837350521,40,0.256333970464766,1.0,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_30,high_vol,48,log_return,20,6.516095017148004,6.506403573355708,40,0.25537201669067144,1.0,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_30,high_vol,48,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",20,5.761872725865024,6.056633569784582,40,15.597989647649229,1.0,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_30,high_vol,48,rolling_volatility_60,20,1.3887164389988307,1.381525778873899,40,0.26982204988598824,1.0,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_30,high_vol,72,close,20,3.4872904203588653,3.2215382351474844,40,0.2563063194975257,1.0,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_30,high_vol,72,log_return,20,8.782444844381335,8.865306339933095,40,0.2514015696942806,1.0,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_30,high_vol,72,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",20,7.783562216495289,8.027598917392766,40,15.24645512457937,1.0,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_30,high_vol,72,rolling_volatility_60,20,2.159328454036969,1.9815679719554002,40,0.26661332696676254,1.0,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
BTCUSDT,1h,matrix_profile,conditioned,quantile_3_rolling_30,high_vol,168,close,10,6.774003729463478,7.208786007465125,20,0.12573858257383108,0.6666666666666666,0.0,Matrix Profile motif pairs; recurrence count treats both motif windows in each pair as occurrences.
