module,raw_motif_sets_count,runtime_seconds,rows,asset,frequency,mode,regime_method,regime_label,segment_id,feature_set,l_min,l_max,rho,nb,overlap,warping,status
locomotif.locomotif,4,0.025819193571805954,23,BTCUSDT,15m,conditioned,quantile_2_rolling_30,high_vol,high_vol_0021,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",24,72,0.65,5,0.2,True,success
locomotif.locomotif,2,0.02201260905712843,8,BTCUSDT,15m,conditioned,quantile_2_rolling_30,high_vol,high_vol_0021,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",48,168,0.65,5,0.2,True,success
locomotif.locomotif,5,0.13882697373628616,46,BTCUSDT,15m,conditioned,quantile_2_rolling_30,high_vol,high_vol_0022,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",24,72,0.65,5,0.2,True,success
locomotif.locomotif,5,0.1278088679537177,26,BTCUSDT,15m,conditioned,quantile_2_rolling_30,high_vol,high_vol_0022,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",48,168,0.65,5,0.2,True,success
locomotif.locomotif,5,0.032867470756173134,22,BTCUSDT,15m,conditioned,quantile_2_rolling_30,high_vol,high_vol_0023,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",24,72,0.65,5,0.2,True,success
locomotif.locomotif,2,0.02609909325838089,9,BTCUSDT,15m,conditioned,quantile_2_rolling_30,high_vol,high_vol_0023,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",48,168,0.65,5,0.2,True,success
locomotif.locomotif,5,0.12025063298642635,47,BTCUSDT,15m,conditioned,quantile_2_rolling_30,high_vol,high_vol_0024,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",24,72,0.65,5,0.2,True,success
locomotif.locomotif,5,0.11164917889982462,28,BTCUSDT,15m,conditioned,quantile_2_rolling_30,high_vol,high_vol_0024,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",48,168,0.65,5,0.2,True,success
locomotif.locomotif,5,0.1421677777543664,49,BTCUSDT,15m,conditioned,quantile_2_rolling_30,high_vol,high_vol_0025,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",24,72,0.65,5,0.2,True,success
locomotif.locomotif,5,0.13449862599372864,23,BTCUSDT,15m,conditioned,quantile_2_rolling_30,high_vol,high_vol_0025,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",48,168,0.65,5,0.2,True,success
locomotif.locomotif,5,0.07784977741539478,36,BTCUSDT,15m,conditioned,quantile_2_rolling_30,high_vol,high_vol_0026,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",24,72,0.65,5,0.2,True,success
locomotif.locomotif,5,0.0717918872833252,21,BTCUSDT,15m,conditioned,quantile_2_rolling_30,high_vol,high_vol_0026,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",48,168,0.65,5,0.2,True,success
locomotif.locomotif,5,0.023629190400242805,23,BTCUSDT,15m,conditioned,quantile_2_rolling_30,low_vol,low_vol_0027,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",24,72,0.65,5,0.2,True,success
locomotif.locomotif,2,0.019571438431739807,8,BTCUSDT,15m,conditioned,quantile_2_rolling_30,low_vol,low_vol_0027,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",48,168,0.65,5,0.2,True,success
locomotif.locomotif,5,0.09412350691854954,33,BTCUSDT,15m,conditioned,quantile_2_rolling_30,low_vol,low_vol_0028,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",24,72,0.65,5,0.2,True,success
locomotif.locomotif,5,0.08362354803830385,25,BTCUSDT,15m,conditioned,quantile_2_rolling_30,low_vol,low_vol_0028,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",48,168,0.65,5,0.2,True,success
locomotif.locomotif,4,0.025896979495882988,23,BTCUSDT,15m,conditioned,quantile_2_rolling_30,low_vol,low_vol_0029,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",24,72,0.65,5,0.2,True,success
locomotif.locomotif,2,0.022702084854245186,9,BTCUSDT,15m,conditioned,quantile_2_rolling_30,low_vol,low_vol_0029,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",48,168,0.65,5,0.2,True,success
locomotif.locomotif,5,0.13143904600292444,42,BTCUSDT,15m,conditioned,quantile_2_rolling_30,low_vol,low_vol_0030,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",24,72,0.65,5,0.2,True,success
locomotif.locomotif,3,0.12111133523285389,17,BTCUSDT,15m,conditioned,quantile_2_rolling_30,low_vol,low_vol_0030,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",48,168,0.65,5,0.2,True,success
locomotif.locomotif,5,0.39244925882667303,71,BTCUSDT,15m,conditioned,quantile_2_rolling_30,low_vol,low_vol_0031,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",24,72,0.65,5,0.2,True,success
locomotif.locomotif,5,0.38213218562304974,32,BTCUSDT,15m,conditioned,quantile_2_rolling_30,low_vol,low_vol_0031,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",48,168,0.65,5,0.2,True,success
locomotif.locomotif,5,0.04081973806023598,24,BTCUSDT,15m,conditioned,quantile_2_rolling_30,high_vol,high_vol_0032,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",24,72,0.65,5,0.2,True,success
locomotif.locomotif,3,0.032100528478622437,15,BTCUSDT,15m,conditioned,quantile_2_rolling_30,high_vol,high_vol_0032,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",48,168,0.65,5,0.2,True,success
locomotif.locomotif,4,0.03231741301715374,26,BTCUSDT,15m,conditioned,quantile_2_rolling_30,low_vol,low_vol_0033,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",24,72,0.65,5,0.2,True,success
locomotif.locomotif,4,0.02899004053324461,15,BTCUSDT,15m,conditioned,quantile_2_rolling_30,low_vol,low_vol_0033,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",48,168,0.65,5,0.2,True,success
locomotif.locomotif,5,0.0450162785127759,32,BTCUSDT,15m,conditioned,quantile_2_rolling_30,low_vol,low_vol_0034,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",24,72,0.65,5,0.2,True,success
locomotif.locomotif,4,0.038207621313631535,15,BTCUSDT,15m,conditioned,quantile_2_rolling_30,low_vol,low_vol_0034,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",48,168,0.65,5,0.2,True,success
locomotif.locomotif,4,0.026417681947350502,20,BTCUSDT,15m,conditioned,quantile_2_rolling_30,low_vol,low_vol_0035,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",24,72,0.65,5,0.2,True,success
locomotif.locomotif,4,0.02222368773072958,13,BTCUSDT,15m,conditioned,quantile_2_rolling_30,low_vol,low_vol_0035,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",48,168,0.65,5,0.2,True,success
locomotif.locomotif,5,0.04383776616305113,27,BTCUSDT,15m,conditioned,quantile_2_rolling_30,low_vol,low_vol_0036,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",24,72,0.65,5,0.2,True,success
locomotif.locomotif,3,0.03685292229056358,13,BTCUSDT,15m,conditioned,quantile_2_rolling_30,low_vol,low_vol_0036,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",48,168,0.65,5,0.2,True,success
locomotif.locomotif,5,0.07927373889833689,34,BTCUSDT,15m,conditioned,quantile_2_rolling_30,low_vol,low_vol_0037,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",24,72,0.65,5,0.2,True,success
locomotif.locomotif,5,0.06879625376313925,23,BTCUSDT,15m,conditioned,quantile_2_rolling_30,low_vol,low_vol_0037,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",48,168,0.65,5,0.2,True,success
locomotif.locomotif,5,0.3943233974277973,69,BTCUSDT,15m,conditioned,quantile_2_rolling_30,low_vol,low_vol_0038,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",24,72,0.65,5,0.2,True,success
locomotif.locomotif,5,0.3633731184527278,32,BTCUSDT,15m,conditioned,quantile_2_rolling_30,low_vol,low_vol_0038,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",48,168,0.65,5,0.2,True,success
locomotif.locomotif,4,0.031775299459695816,22,BTCUSDT,15m,conditioned,quantile_2_rolling_30,low_vol,low_vol_0039,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",24,72,0.65,5,0.2,True,success
locomotif.locomotif,2,0.02497341949492693,9,BTCUSDT,15m,conditioned,quantile_2_rolling_30,low_vol,low_vol_0039,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",48,168,0.65,5,0.2,True,success
locomotif.locomotif,3,0.0417676130309701,19,BTCUSDT,15m,conditioned,quantile_2_rolling_30,low_vol,low_vol_0040,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",24,72,0.65,5,0.2,True,success
locomotif.locomotif,2,0.03849995881319046,10,BTCUSDT,15m,conditioned,quantile_2_rolling_30,low_vol,low_vol_0040,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",48,168,0.65,5,0.2,True,success
locomotif.locomotif,4,0.024626759812235832,21,BTCUSDT,15m,conditioned,quantile_2_rolling_30,low_vol,low_vol_0041,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",24,72,0.65,5,0.2,True,success
locomotif.locomotif,1,0.02119921613484621,7,BTCUSDT,15m,conditioned,quantile_2_rolling_30,low_vol,low_vol_0041,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",48,168,0.65,5,0.2,True,success
locomotif.locomotif,5,0.1283514527603984,43,BTCUSDT,15m,conditioned,quantile_2_rolling_30,low_vol,low_vol_0042,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",24,72,0.65,5,0.2,True,success
locomotif.locomotif,5,0.11602220591157675,26,BTCUSDT,15m,conditioned,quantile_2_rolling_30,low_vol,low_vol_0042,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",48,168,0.65,5,0.2,True,success
locomotif.locomotif,5,0.08447056263685226,32,BTCUSDT,15m,conditioned,quantile_2_rolling_30,low_vol,low_vol_0043,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",24,72,0.65,5,0.2,True,success
locomotif.locomotif,3,0.07253797072917223,16,BTCUSDT,15m,conditioned,quantile_2_rolling_30,low_vol,low_vol_0043,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",48,168,0.65,5,0.2,True,success
locomotif.locomotif,5,0.03903550561517477,26,BTCUSDT,15m,conditioned,quantile_2_rolling_30,low_vol,low_vol_0044,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",24,72,0.65,5,0.2,True,success
locomotif.locomotif,3,0.03339267987757921,14,BTCUSDT,15m,conditioned,quantile_2_rolling_30,low_vol,low_vol_0044,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",48,168,0.65,5,0.2,True,success
locomotif.locomotif,5,0.02909891400486231,22,BTCUSDT,15m,conditioned,quantile_2_rolling_30,low_vol,low_vol_0045,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",24,72,0.65,5,0.2,True,success
locomotif.locomotif,2,0.023885324597358704,9,BTCUSDT,15m,conditioned,quantile_2_rolling_30,low_vol,low_vol_0045,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",48,168,0.65,5,0.2,True,success
locomotif.locomotif,4,0.07423761673271656,35,BTCUSDT,15m,conditioned,quantile_2_rolling_30,low_vol,low_vol_0046,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",24,72,0.65,5,0.2,True,success
locomotif.locomotif,5,0.06556389387696981,22,BTCUSDT,15m,conditioned,quantile_2_rolling_30,low_vol,low_vol_0046,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",48,168,0.65,5,0.2,True,success
locomotif.locomotif,5,0.045011501759290695,31,BTCUSDT,15m,conditioned,quantile_2_rolling_30,low_vol,low_vol_0047,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",24,72,0.65,5,0.2,True,success
locomotif.locomotif,2,0.04083049390465021,10,BTCUSDT,15m,conditioned,quantile_2_rolling_30,low_vol,low_vol_0047,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",48,168,0.65,5,0.2,True,success
locomotif.locomotif,5,0.04596541542559862,26,BTCUSDT,15m,conditioned,quantile_2_rolling_30,high_vol,high_vol_0048,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",24,72,0.65,5,0.2,True,success
locomotif.locomotif,3,0.042036728002130985,12,BTCUSDT,15m,conditioned,quantile_2_rolling_30,high_vol,high_vol_0048,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",48,168,0.65,5,0.2,True,success
locomotif.locomotif,4,0.02554275654256344,21,BTCUSDT,15m,conditioned,quantile_2_rolling_30,high_vol,high_vol_0049,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",24,72,0.65,5,0.2,True,success
locomotif.locomotif,2,0.0217646062374115,9,BTCUSDT,15m,conditioned,quantile_2_rolling_30,high_vol,high_vol_0049,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",48,168,0.65,5,0.2,True,success
locomotif.locomotif,4,0.0423293374478817,27,BTCUSDT,15m,conditioned,quantile_2_rolling_30,low_vol,low_vol_0050,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",24,72,0.65,5,0.2,True,success
locomotif.locomotif,3,0.040075368247926235,13,BTCUSDT,15m,conditioned,quantile_2_rolling_30,low_vol,low_vol_0050,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",48,168,0.65,5,0.2,True,success
locomotif.locomotif,5,0.04811401478946209,34,BTCUSDT,15m,conditioned,quantile_2_rolling_30,low_vol,low_vol_0051,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",24,72,0.65,5,0.2,True,success
locomotif.locomotif,5,0.04328705742955208,18,BTCUSDT,15m,conditioned,quantile_2_rolling_30,low_vol,low_vol_0051,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",48,168,0.65,5,0.2,True,success
locomotif.locomotif,5,0.02580159530043602,22,BTCUSDT,15m,conditioned,quantile_2_rolling_30,high_vol,high_vol_0052,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",24,72,0.65,5,0.2,True,success
locomotif.locomotif,3,0.020983420312404633,10,BTCUSDT,15m,conditioned,quantile_2_rolling_30,high_vol,high_vol_0052,"log_return,abs_log_return,rolling_volatility_60,rolling_volatility_30,hl_range,volume_zscore,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,spread_proxy,open,high,low,close,volume,pct_return,rolling_volatility_240,absolute_return,squared_return,rolling_vol,range",48,168,0.65,5,0.2,True,success
