asset,frequency,regime_method_hmm,regime_method_quantile,regime_label_hmm,regime_label_quantile,count
ETHUSDT,15m,hmm_4_states,quantile_4_rolling_30,medium_vol,extreme_vol,27631
ETHUSDT,15m,hmm_4_states,quantile_4_rolling_30,medium_vol,high_vol,27056
ETHUSDT,15m,hmm_4_states,quantile_4_rolling_30,medium_vol,low_vol,11893
ETHUSDT,15m,hmm_4_states,quantile_4_rolling_30,medium_vol,medium_vol,21598
ETHUSDT,15m,hmm_4_states,quantile_4_rolling_60,extreme_vol,extreme_vol,1
ETHUSDT,15m,hmm_4_states,quantile_4_rolling_60,high_vol,extreme_vol,16060
ETHUSDT,15m,hmm_4_states,quantile_4_rolling_60,high_vol,high_vol,4953
ETHUSDT,15m,hmm_4_states,quantile_4_rolling_60,high_vol,low_vol,1066
ETHUSDT,15m,hmm_4_states,quantile_4_rolling_60,high_vol,medium_vol,2403
ETHUSDT,15m,hmm_4_states,quantile_4_rolling_60,low_vol,extreme_vol,8878
ETHUSDT,15m,hmm_4_states,quantile_4_rolling_60,low_vol,high_vol,20561
ETHUSDT,15m,hmm_4_states,quantile_4_rolling_60,low_vol,low_vol,39611
ETHUSDT,15m,hmm_4_states,quantile_4_rolling_60,low_vol,medium_vol,28569
ETHUSDT,15m,hmm_4_states,quantile_4_rolling_60,medium_vol,extreme_vol,27631
ETHUSDT,15m,hmm_4_states,quantile_4_rolling_60,medium_vol,high_vol,27056
ETHUSDT,15m,hmm_4_states,quantile_4_rolling_60,medium_vol,low_vol,11893
ETHUSDT,15m,hmm_4_states,quantile_4_rolling_60,medium_vol,medium_vol,21598
ETHUSDT,1d,hmm_4_states,quantile_2_rolling_240,extreme_vol,high_vol,1
ETHUSDT,1d,hmm_4_states,quantile_2_rolling_240,high_vol,high_vol,335
ETHUSDT,1d,hmm_4_states,quantile_2_rolling_240,high_vol,low_vol,124
ETHUSDT,1d,hmm_4_states,quantile_2_rolling_240,low_vol,high_vol,349
ETHUSDT,1d,hmm_4_states,quantile_2_rolling_240,low_vol,low_vol,519
ETHUSDT,1d,hmm_4_states,quantile_2_rolling_240,medium_vol,high_vol,411
ETHUSDT,1d,hmm_4_states,quantile_2_rolling_240,medium_vol,low_vol,453
ETHUSDT,1d,hmm_4_states,quantile_2_rolling_30,extreme_vol,high_vol,1
ETHUSDT,1d,hmm_4_states,quantile_2_rolling_30,high_vol,high_vol,335
ETHUSDT,1d,hmm_4_states,quantile_2_rolling_30,high_vol,low_vol,124
ETHUSDT,1d,hmm_4_states,quantile_2_rolling_30,low_vol,high_vol,349
ETHUSDT,1d,hmm_4_states,quantile_2_rolling_30,low_vol,low_vol,519
ETHUSDT,1d,hmm_4_states,quantile_2_rolling_30,medium_vol,high_vol,411
ETHUSDT,1d,hmm_4_states,quantile_2_rolling_30,medium_vol,low_vol,453
ETHUSDT,1d,hmm_4_states,quantile_2_rolling_60,extreme_vol,high_vol,1
ETHUSDT,1d,hmm_4_states,quantile_2_rolling_60,high_vol,high_vol,335
ETHUSDT,1d,hmm_4_states,quantile_2_rolling_60,high_vol,low_vol,124
ETHUSDT,1d,hmm_4_states,quantile_2_rolling_60,low_vol,high_vol,349
ETHUSDT,1d,hmm_4_states,quantile_2_rolling_60,low_vol,low_vol,519
ETHUSDT,1d,hmm_4_states,quantile_2_rolling_60,medium_vol,high_vol,411
ETHUSDT,1d,hmm_4_states,quantile_2_rolling_60,medium_vol,low_vol,453
ETHUSDT,1d,hmm_4_states,quantile_3_rolling_240,extreme_vol,high_vol,1
ETHUSDT,1d,hmm_4_states,quantile_3_rolling_240,high_vol,high_vol,268
ETHUSDT,1d,hmm_4_states,quantile_3_rolling_240,high_vol,low_vol,67
ETHUSDT,1d,hmm_4_states,quantile_3_rolling_240,high_vol,medium_vol,124
ETHUSDT,1d,hmm_4_states,quantile_3_rolling_240,low_vol,high_vol,225
ETHUSDT,1d,hmm_4_states,quantile_3_rolling_240,low_vol,low_vol,364
ETHUSDT,1d,hmm_4_states,quantile_3_rolling_240,low_vol,medium_vol,279
ETHUSDT,1d,hmm_4_states,quantile_3_rolling_240,medium_vol,high_vol,237
ETHUSDT,1d,hmm_4_states,quantile_3_rolling_240,medium_vol,low_vol,300
ETHUSDT,1d,hmm_4_states,quantile_3_rolling_240,medium_vol,medium_vol,327
ETHUSDT,1d,hmm_4_states,quantile_3_rolling_30,extreme_vol,high_vol,1
ETHUSDT,1d,hmm_4_states,quantile_3_rolling_30,high_vol,high_vol,268
ETHUSDT,1d,hmm_4_states,quantile_3_rolling_30,high_vol,low_vol,67
ETHUSDT,1d,hmm_4_states,quantile_3_rolling_30,high_vol,medium_vol,124
ETHUSDT,1d,hmm_4_states,quantile_3_rolling_30,low_vol,high_vol,225
ETHUSDT,1d,hmm_4_states,quantile_3_rolling_30,low_vol,low_vol,364
ETHUSDT,1d,hmm_4_states,quantile_3_rolling_30,low_vol,medium_vol,279
ETHUSDT,1d,hmm_4_states,quantile_3_rolling_30,medium_vol,high_vol,237
ETHUSDT,1d,hmm_4_states,quantile_3_rolling_30,medium_vol,low_vol,300
ETHUSDT,1d,hmm_4_states,quantile_3_rolling_30,medium_vol,medium_vol,327
ETHUSDT,1d,hmm_4_states,quantile_3_rolling_60,extreme_vol,high_vol,1
ETHUSDT,1d,hmm_4_states,quantile_3_rolling_60,high_vol,high_vol,268
ETHUSDT,1d,hmm_4_states,quantile_3_rolling_60,high_vol,low_vol,67
ETHUSDT,1d,hmm_4_states,quantile_3_rolling_60,high_vol,medium_vol,124
ETHUSDT,1d,hmm_4_states,quantile_3_rolling_60,low_vol,high_vol,225
ETHUSDT,1d,hmm_4_states,quantile_3_rolling_60,low_vol,low_vol,364
ETHUSDT,1d,hmm_4_states,quantile_3_rolling_60,low_vol,medium_vol,279
ETHUSDT,1d,hmm_4_states,quantile_3_rolling_60,medium_vol,high_vol,237
ETHUSDT,1d,hmm_4_states,quantile_3_rolling_60,medium_vol,low_vol,300
ETHUSDT,1d,hmm_4_states,quantile_3_rolling_60,medium_vol,medium_vol,327
ETHUSDT,1d,hmm_4_states,quantile_4_rolling_240,extreme_vol,extreme_vol,1
ETHUSDT,1d,hmm_4_states,quantile_4_rolling_240,high_vol,extreme_vol,221
ETHUSDT,1d,hmm_4_states,quantile_4_rolling_240,high_vol,high_vol,114
ETHUSDT,1d,hmm_4_states,quantile_4_rolling_240,high_vol,low_vol,43
ETHUSDT,1d,hmm_4_states,quantile_4_rolling_240,high_vol,medium_vol,81
ETHUSDT,1d,hmm_4_states,quantile_4_rolling_240,low_vol,extreme_vol,162
ETHUSDT,1d,hmm_4_states,quantile_4_rolling_240,low_vol,high_vol,187
ETHUSDT,1d,hmm_4_states,quantile_4_rolling_240,low_vol,low_vol,300
ETHUSDT,1d,hmm_4_states,quantile_4_rolling_240,low_vol,medium_vol,219
ETHUSDT,1d,hmm_4_states,quantile_4_rolling_240,medium_vol,extreme_vol,164
ETHUSDT,1d,hmm_4_states,quantile_4_rolling_240,medium_vol,high_vol,247
ETHUSDT,1d,hmm_4_states,quantile_4_rolling_240,medium_vol,low_vol,205
ETHUSDT,1d,hmm_4_states,quantile_4_rolling_240,medium_vol,medium_vol,248
ETHUSDT,1d,hmm_4_states,quantile_4_rolling_30,extreme_vol,extreme_vol,1
ETHUSDT,1d,hmm_4_states,quantile_4_rolling_30,high_vol,extreme_vol,221
ETHUSDT,1d,hmm_4_states,quantile_4_rolling_30,high_vol,high_vol,114
ETHUSDT,1d,hmm_4_states,quantile_4_rolling_30,high_vol,low_vol,43
ETHUSDT,1d,hmm_4_states,quantile_4_rolling_30,high_vol,medium_vol,81
ETHUSDT,1d,hmm_4_states,quantile_4_rolling_30,low_vol,extreme_vol,162
ETHUSDT,1d,hmm_4_states,quantile_4_rolling_30,low_vol,high_vol,187
ETHUSDT,1d,hmm_4_states,quantile_4_rolling_30,low_vol,low_vol,300
ETHUSDT,1d,hmm_4_states,quantile_4_rolling_30,low_vol,medium_vol,219
ETHUSDT,1d,hmm_4_states,quantile_4_rolling_30,medium_vol,extreme_vol,164
ETHUSDT,1d,hmm_4_states,quantile_4_rolling_30,medium_vol,high_vol,247
ETHUSDT,1d,hmm_4_states,quantile_4_rolling_30,medium_vol,low_vol,205
ETHUSDT,1d,hmm_4_states,quantile_4_rolling_30,medium_vol,medium_vol,248
ETHUSDT,1d,hmm_4_states,quantile_4_rolling_60,extreme_vol,extreme_vol,1
ETHUSDT,1d,hmm_4_states,quantile_4_rolling_60,high_vol,extreme_vol,221
ETHUSDT,1d,hmm_4_states,quantile_4_rolling_60,high_vol,high_vol,114
ETHUSDT,1d,hmm_4_states,quantile_4_rolling_60,high_vol,low_vol,43
ETHUSDT,1d,hmm_4_states,quantile_4_rolling_60,high_vol,medium_vol,81
ETHUSDT,1d,hmm_4_states,quantile_4_rolling_60,low_vol,extreme_vol,162
ETHUSDT,1d,hmm_4_states,quantile_4_rolling_60,low_vol,high_vol,187
ETHUSDT,1d,hmm_4_states,quantile_4_rolling_60,low_vol,low_vol,300
ETHUSDT,1d,hmm_4_states,quantile_4_rolling_60,low_vol,medium_vol,219
ETHUSDT,1d,hmm_4_states,quantile_4_rolling_60,medium_vol,extreme_vol,164
ETHUSDT,1d,hmm_4_states,quantile_4_rolling_60,medium_vol,high_vol,247
ETHUSDT,1d,hmm_4_states,quantile_4_rolling_60,medium_vol,low_vol,205
ETHUSDT,1d,hmm_4_states,quantile_4_rolling_60,medium_vol,medium_vol,248
ETHUSDT,1h,hmm_4_states,quantile_2_rolling_240,extreme_vol,high_vol,1
ETHUSDT,1h,hmm_4_states,quantile_2_rolling_240,high_vol,high_vol,6367
ETHUSDT,1h,hmm_4_states,quantile_2_rolling_240,high_vol,low_vol,1475
ETHUSDT,1h,hmm_4_states,quantile_2_rolling_240,low_vol,high_vol,7168
ETHUSDT,1h,hmm_4_states,quantile_2_rolling_240,low_vol,low_vol,15409
ETHUSDT,1h,hmm_4_states,quantile_2_rolling_240,medium_vol,high_vol,12753
ETHUSDT,1h,hmm_4_states,quantile_2_rolling_240,medium_vol,low_vol,9404
ETHUSDT,1h,hmm_4_states,quantile_2_rolling_30,extreme_vol,high_vol,1
ETHUSDT,1h,hmm_4_states,quantile_2_rolling_30,high_vol,high_vol,6367
ETHUSDT,1h,hmm_4_states,quantile_2_rolling_30,high_vol,low_vol,1475
ETHUSDT,1h,hmm_4_states,quantile_2_rolling_30,low_vol,high_vol,7168
ETHUSDT,1h,hmm_4_states,quantile_2_rolling_30,low_vol,low_vol,15409
ETHUSDT,1h,hmm_4_states,quantile_2_rolling_30,medium_vol,high_vol,12753
ETHUSDT,1h,hmm_4_states,quantile_2_rolling_30,medium_vol,low_vol,9404
ETHUSDT,1h,hmm_4_states,quantile_2_rolling_60,extreme_vol,high_vol,1
ETHUSDT,1h,hmm_4_states,quantile_2_rolling_60,high_vol,high_vol,6367
ETHUSDT,1h,hmm_4_states,quantile_2_rolling_60,high_vol,low_vol,1475
ETHUSDT,1h,hmm_4_states,quantile_2_rolling_60,low_vol,high_vol,7168
ETHUSDT,1h,hmm_4_states,quantile_2_rolling_60,low_vol,low_vol,15409
ETHUSDT,1h,hmm_4_states,quantile_2_rolling_60,medium_vol,high_vol,12753
ETHUSDT,1h,hmm_4_states,quantile_2_rolling_60,medium_vol,low_vol,9404
ETHUSDT,1h,hmm_4_states,quantile_3_rolling_240,extreme_vol,high_vol,1
ETHUSDT,1h,hmm_4_states,quantile_3_rolling_240,high_vol,high_vol,5340
ETHUSDT,1h,hmm_4_states,quantile_3_rolling_240,high_vol,low_vol,722
ETHUSDT,1h,hmm_4_states,quantile_3_rolling_240,high_vol,medium_vol,1780
ETHUSDT,1h,hmm_4_states,quantile_3_rolling_240,low_vol,high_vol,3780
ETHUSDT,1h,hmm_4_states,quantile_3_rolling_240,low_vol,low_vol,11267
ETHUSDT,1h,hmm_4_states,quantile_3_rolling_240,low_vol,medium_vol,7530
ETHUSDT,1h,hmm_4_states,quantile_3_rolling_240,medium_vol,high_vol,8405
ETHUSDT,1h,hmm_4_states,quantile_3_rolling_240,medium_vol,low_vol,5537
ETHUSDT,1h,hmm_4_states,quantile_3_rolling_240,medium_vol,medium_vol,8215
ETHUSDT,1h,hmm_4_states,quantile_3_rolling_30,extreme_vol,high_vol,1
ETHUSDT,1h,hmm_4_states,quantile_3_rolling_30,high_vol,high_vol,5340
ETHUSDT,1h,hmm_4_states,quantile_3_rolling_30,high_vol,low_vol,722
ETHUSDT,1h,hmm_4_states,quantile_3_rolling_30,high_vol,medium_vol,1780
ETHUSDT,1h,hmm_4_states,quantile_3_rolling_30,low_vol,high_vol,3780
ETHUSDT,1h,hmm_4_states,quantile_3_rolling_30,low_vol,low_vol,11267
ETHUSDT,1h,hmm_4_states,quantile_3_rolling_30,low_vol,medium_vol,7530
ETHUSDT,1h,hmm_4_states,quantile_3_rolling_30,medium_vol,high_vol,8405
ETHUSDT,1h,hmm_4_states,quantile_3_rolling_30,medium_vol,low_vol,5537
ETHUSDT,1h,hmm_4_states,quantile_3_rolling_30,medium_vol,medium_vol,8215
ETHUSDT,1h,hmm_4_states,quantile_3_rolling_60,extreme_vol,high_vol,1
ETHUSDT,1h,hmm_4_states,quantile_3_rolling_60,high_vol,high_vol,5340
ETHUSDT,1h,hmm_4_states,quantile_3_rolling_60,high_vol,low_vol,722
ETHUSDT,1h,hmm_4_states,quantile_3_rolling_60,high_vol,medium_vol,1780
ETHUSDT,1h,hmm_4_states,quantile_3_rolling_60,low_vol,high_vol,3780
ETHUSDT,1h,hmm_4_states,quantile_3_rolling_60,low_vol,low_vol,11267
ETHUSDT,1h,hmm_4_states,quantile_3_rolling_60,low_vol,medium_vol,7530
ETHUSDT,1h,hmm_4_states,quantile_3_rolling_60,medium_vol,high_vol,8405
ETHUSDT,1h,hmm_4_states,quantile_3_rolling_60,medium_vol,low_vol,5537
ETHUSDT,1h,hmm_4_states,quantile_3_rolling_60,medium_vol,medium_vol,8215
ETHUSDT,1h,hmm_4_states,quantile_4_rolling_240,extreme_vol,extreme_vol,1
ETHUSDT,1h,hmm_4_states,quantile_4_rolling_240,high_vol,extreme_vol,4637
ETHUSDT,1h,hmm_4_states,quantile_4_rolling_240,high_vol,high_vol,1730
ETHUSDT,1h,hmm_4_states,quantile_4_rolling_240,high_vol,low_vol,453
ETHUSDT,1h,hmm_4_states,quantile_4_rolling_240,high_vol,medium_vol,1022
ETHUSDT,1h,hmm_4_states,quantile_4_rolling_240,low_vol,extreme_vol,2334
ETHUSDT,1h,hmm_4_states,quantile_4_rolling_240,low_vol,high_vol,4834
ETHUSDT,1h,hmm_4_states,quantile_4_rolling_240,low_vol,low_vol,8900
ETHUSDT,1h,hmm_4_states,quantile_4_rolling_240,low_vol,medium_vol,6509
ETHUSDT,1h,hmm_4_states,quantile_4_rolling_240,medium_vol,extreme_vol,6173
ETHUSDT,1h,hmm_4_states,quantile_4_rolling_240,medium_vol,high_vol,6580
ETHUSDT,1h,hmm_4_states,quantile_4_rolling_240,medium_vol,low_vol,3791
ETHUSDT,1h,hmm_4_states,quantile_4_rolling_240,medium_vol,medium_vol,5613
ETHUSDT,1h,hmm_4_states,quantile_4_rolling_30,extreme_vol,extreme_vol,1
ETHUSDT,1h,hmm_4_states,quantile_4_rolling_30,high_vol,extreme_vol,4637
ETHUSDT,1h,hmm_4_states,quantile_4_rolling_30,high_vol,high_vol,1730
ETHUSDT,1h,hmm_4_states,quantile_4_rolling_30,high_vol,low_vol,453
ETHUSDT,1h,hmm_4_states,quantile_4_rolling_30,high_vol,medium_vol,1022
ETHUSDT,1h,hmm_4_states,quantile_4_rolling_30,low_vol,extreme_vol,2334
ETHUSDT,1h,hmm_4_states,quantile_4_rolling_30,low_vol,high_vol,4834
ETHUSDT,1h,hmm_4_states,quantile_4_rolling_30,low_vol,low_vol,8900
ETHUSDT,1h,hmm_4_states,quantile_4_rolling_30,low_vol,medium_vol,6509
ETHUSDT,1h,hmm_4_states,quantile_4_rolling_30,medium_vol,extreme_vol,6173
ETHUSDT,1h,hmm_4_states,quantile_4_rolling_30,medium_vol,high_vol,6580
ETHUSDT,1h,hmm_4_states,quantile_4_rolling_30,medium_vol,low_vol,3791
ETHUSDT,1h,hmm_4_states,quantile_4_rolling_30,medium_vol,medium_vol,5613
ETHUSDT,1h,hmm_4_states,quantile_4_rolling_60,extreme_vol,extreme_vol,1
ETHUSDT,1h,hmm_4_states,quantile_4_rolling_60,high_vol,extreme_vol,4637
ETHUSDT,1h,hmm_4_states,quantile_4_rolling_60,high_vol,high_vol,1730
ETHUSDT,1h,hmm_4_states,quantile_4_rolling_60,high_vol,low_vol,453
ETHUSDT,1h,hmm_4_states,quantile_4_rolling_60,high_vol,medium_vol,1022
ETHUSDT,1h,hmm_4_states,quantile_4_rolling_60,low_vol,extreme_vol,2334
ETHUSDT,1h,hmm_4_states,quantile_4_rolling_60,low_vol,high_vol,4834
ETHUSDT,1h,hmm_4_states,quantile_4_rolling_60,low_vol,low_vol,8900
ETHUSDT,1h,hmm_4_states,quantile_4_rolling_60,low_vol,medium_vol,6509
ETHUSDT,1h,hmm_4_states,quantile_4_rolling_60,medium_vol,extreme_vol,6173
ETHUSDT,1h,hmm_4_states,quantile_4_rolling_60,medium_vol,high_vol,6580
ETHUSDT,1h,hmm_4_states,quantile_4_rolling_60,medium_vol,low_vol,3791
ETHUSDT,1h,hmm_4_states,quantile_4_rolling_60,medium_vol,medium_vol,5613
ETHUSDT,1m,hmm_4_states,quantile_2_rolling_240,extreme_vol,high_vol,16112
ETHUSDT,1m,hmm_4_states,quantile_2_rolling_240,extreme_vol,low_vol,1062
ETHUSDT,1m,hmm_4_states,quantile_2_rolling_240,high_vol,high_vol,396762
ETHUSDT,1m,hmm_4_states,quantile_2_rolling_240,high_vol,low_vol,37987
ETHUSDT,1m,hmm_4_states,quantile_2_rolling_240,low_vol,high_vol,310457
ETHUSDT,1m,hmm_4_states,quantile_2_rolling_240,low_vol,low_vol,1010139
ETHUSDT,1m,hmm_4_states,quantile_2_rolling_240,medium_vol,high_vol,853746
ETHUSDT,1m,hmm_4_states,quantile_2_rolling_240,medium_vol,low_vol,527889
ETHUSDT,1m,hmm_4_states,quantile_2_rolling_30,extreme_vol,high_vol,16112
ETHUSDT,1m,hmm_4_states,quantile_2_rolling_30,extreme_vol,low_vol,1062
ETHUSDT,1m,hmm_4_states,quantile_2_rolling_30,high_vol,high_vol,396762
ETHUSDT,1m,hmm_4_states,quantile_2_rolling_30,high_vol,low_vol,37987
ETHUSDT,1m,hmm_4_states,quantile_2_rolling_30,low_vol,high_vol,310457
ETHUSDT,1m,hmm_4_states,quantile_2_rolling_30,low_vol,low_vol,1010139
ETHUSDT,1m,hmm_4_states,quantile_2_rolling_30,medium_vol,high_vol,853746
ETHUSDT,1m,hmm_4_states,quantile_2_rolling_30,medium_vol,low_vol,527889
ETHUSDT,1m,hmm_4_states,quantile_2_rolling_60,extreme_vol,high_vol,16112
ETHUSDT,1m,hmm_4_states,quantile_2_rolling_60,extreme_vol,low_vol,1062
ETHUSDT,1m,hmm_4_states,quantile_2_rolling_60,high_vol,high_vol,396762
ETHUSDT,1m,hmm_4_states,quantile_2_rolling_60,high_vol,low_vol,37987
ETHUSDT,1m,hmm_4_states,quantile_2_rolling_60,low_vol,high_vol,310457
ETHUSDT,1m,hmm_4_states,quantile_2_rolling_60,low_vol,low_vol,1010139
ETHUSDT,1m,hmm_4_states,quantile_2_rolling_60,medium_vol,high_vol,853746
ETHUSDT,1m,hmm_4_states,quantile_2_rolling_60,medium_vol,low_vol,527889
ETHUSDT,1m,hmm_4_states,quantile_3_rolling_240,extreme_vol,high_vol,15165
ETHUSDT,1m,hmm_4_states,quantile_3_rolling_240,extreme_vol,low_vol,524
ETHUSDT,1m,hmm_4_states,quantile_3_rolling_240,extreme_vol,medium_vol,1485
ETHUSDT,1m,hmm_4_states,quantile_3_rolling_240,high_vol,high_vol,349106
ETHUSDT,1m,hmm_4_states,quantile_3_rolling_240,high_vol,low_vol,14617
ETHUSDT,1m,hmm_4_states,quantile_3_rolling_240,high_vol,medium_vol,71026
ETHUSDT,1m,hmm_4_states,quantile_3_rolling_240,low_vol,high_vol,125938
ETHUSDT,1m,hmm_4_states,quantile_3_rolling_240,low_vol,low_vol,757742
ETHUSDT,1m,hmm_4_states,quantile_3_rolling_240,low_vol,medium_vol,436916
ETHUSDT,1m,hmm_4_states,quantile_3_rolling_240,medium_vol,high_vol,561176
ETHUSDT,1m,hmm_4_states,quantile_3_rolling_240,medium_vol,low_vol,278502
ETHUSDT,1m,hmm_4_states,quantile_3_rolling_240,medium_vol,medium_vol,541957
ETHUSDT,1m,hmm_4_states,quantile_3_rolling_30,extreme_vol,high_vol,15165
ETHUSDT,1m,hmm_4_states,quantile_3_rolling_30,extreme_vol,low_vol,524
ETHUSDT,1m,hmm_4_states,quantile_3_rolling_30,extreme_vol,medium_vol,1485
ETHUSDT,1m,hmm_4_states,quantile_3_rolling_30,high_vol,high_vol,349106
ETHUSDT,1m,hmm_4_states,quantile_3_rolling_30,high_vol,low_vol,14617
ETHUSDT,1m,hmm_4_states,quantile_3_rolling_30,high_vol,medium_vol,71026
ETHUSDT,1m,hmm_4_states,quantile_3_rolling_30,low_vol,high_vol,125938
ETHUSDT,1m,hmm_4_states,quantile_3_rolling_30,low_vol,low_vol,757742
ETHUSDT,1m,hmm_4_states,quantile_3_rolling_30,low_vol,medium_vol,436916
ETHUSDT,1m,hmm_4_states,quantile_3_rolling_30,medium_vol,high_vol,561176
ETHUSDT,1m,hmm_4_states,quantile_3_rolling_30,medium_vol,low_vol,278502
ETHUSDT,1m,hmm_4_states,quantile_3_rolling_30,medium_vol,medium_vol,541957
ETHUSDT,1m,hmm_4_states,quantile_3_rolling_60,extreme_vol,high_vol,15165
ETHUSDT,1m,hmm_4_states,quantile_3_rolling_60,extreme_vol,low_vol,524
ETHUSDT,1m,hmm_4_states,quantile_3_rolling_60,extreme_vol,medium_vol,1485
ETHUSDT,1m,hmm_4_states,quantile_3_rolling_60,high_vol,high_vol,349106
ETHUSDT,1m,hmm_4_states,quantile_3_rolling_60,high_vol,low_vol,14617
ETHUSDT,1m,hmm_4_states,quantile_3_rolling_60,high_vol,medium_vol,71026
ETHUSDT,1m,hmm_4_states,quantile_3_rolling_60,low_vol,high_vol,125938
ETHUSDT,1m,hmm_4_states,quantile_3_rolling_60,low_vol,low_vol,757742
ETHUSDT,1m,hmm_4_states,quantile_3_rolling_60,low_vol,medium_vol,436916
ETHUSDT,1m,hmm_4_states,quantile_3_rolling_60,medium_vol,high_vol,561176
ETHUSDT,1m,hmm_4_states,quantile_3_rolling_60,medium_vol,low_vol,278502
ETHUSDT,1m,hmm_4_states,quantile_3_rolling_60,medium_vol,medium_vol,541957
ETHUSDT,1m,hmm_4_states,quantile_4_rolling_240,extreme_vol,extreme_vol,14496
ETHUSDT,1m,hmm_4_states,quantile_4_rolling_240,extreme_vol,high_vol,1616
ETHUSDT,1m,hmm_4_states,quantile_4_rolling_240,extreme_vol,low_vol,335
ETHUSDT,1m,hmm_4_states,quantile_4_rolling_240,extreme_vol,medium_vol,727
ETHUSDT,1m,hmm_4_states,quantile_4_rolling_240,high_vol,extreme_vol,310314
ETHUSDT,1m,hmm_4_states,quantile_4_rolling_240,high_vol,high_vol,86448
ETHUSDT,1m,hmm_4_states,quantile_4_rolling_240,high_vol,low_vol,8251
ETHUSDT,1m,hmm_4_states,quantile_4_rolling_240,high_vol,medium_vol,29736
ETHUSDT,1m,hmm_4_states,quantile_4_rolling_240,low_vol,extreme_vol,60753
ETHUSDT,1m,hmm_4_states,quantile_4_rolling_240,low_vol,high_vol,249704
ETHUSDT,1m,hmm_4_states,quantile_4_rolling_240,low_vol,low_vol,605464
ETHUSDT,1m,hmm_4_states,quantile_4_rolling_240,low_vol,medium_vol,404675
ETHUSDT,1m,hmm_4_states,quantile_4_rolling_240,medium_vol,extreme_vol,402976
ETHUSDT,1m,hmm_4_states,quantile_4_rolling_240,medium_vol,high_vol,450770
ETHUSDT,1m,hmm_4_states,quantile_4_rolling_240,medium_vol,low_vol,174489
ETHUSDT,1m,hmm_4_states,quantile_4_rolling_240,medium_vol,medium_vol,353400
ETHUSDT,1m,hmm_4_states,quantile_4_rolling_30,extreme_vol,extreme_vol,14496
ETHUSDT,1m,hmm_4_states,quantile_4_rolling_30,extreme_vol,high_vol,1616
ETHUSDT,1m,hmm_4_states,quantile_4_rolling_30,extreme_vol,low_vol,335
ETHUSDT,1m,hmm_4_states,quantile_4_rolling_30,extreme_vol,medium_vol,727
ETHUSDT,1m,hmm_4_states,quantile_4_rolling_30,high_vol,extreme_vol,310314
ETHUSDT,1m,hmm_4_states,quantile_4_rolling_30,high_vol,high_vol,86448
ETHUSDT,1m,hmm_4_states,quantile_4_rolling_30,high_vol,low_vol,8251
ETHUSDT,1m,hmm_4_states,quantile_4_rolling_30,high_vol,medium_vol,29736
ETHUSDT,1m,hmm_4_states,quantile_4_rolling_30,low_vol,extreme_vol,60753
ETHUSDT,1m,hmm_4_states,quantile_4_rolling_30,low_vol,high_vol,249704
ETHUSDT,1m,hmm_4_states,quantile_4_rolling_30,low_vol,low_vol,605464
ETHUSDT,1m,hmm_4_states,quantile_4_rolling_30,low_vol,medium_vol,404675
ETHUSDT,1m,hmm_4_states,quantile_4_rolling_30,medium_vol,extreme_vol,402976
ETHUSDT,1m,hmm_4_states,quantile_4_rolling_30,medium_vol,high_vol,450770
ETHUSDT,1m,hmm_4_states,quantile_4_rolling_30,medium_vol,low_vol,174489
ETHUSDT,1m,hmm_4_states,quantile_4_rolling_30,medium_vol,medium_vol,353400
ETHUSDT,1m,hmm_4_states,quantile_4_rolling_60,extreme_vol,extreme_vol,14496
ETHUSDT,1m,hmm_4_states,quantile_4_rolling_60,extreme_vol,high_vol,1616
ETHUSDT,1m,hmm_4_states,quantile_4_rolling_60,extreme_vol,low_vol,335
ETHUSDT,1m,hmm_4_states,quantile_4_rolling_60,extreme_vol,medium_vol,727
ETHUSDT,1m,hmm_4_states,quantile_4_rolling_60,high_vol,extreme_vol,310314
ETHUSDT,1m,hmm_4_states,quantile_4_rolling_60,high_vol,high_vol,86448
ETHUSDT,1m,hmm_4_states,quantile_4_rolling_60,high_vol,low_vol,8251
ETHUSDT,1m,hmm_4_states,quantile_4_rolling_60,high_vol,medium_vol,29736
ETHUSDT,1m,hmm_4_states,quantile_4_rolling_60,low_vol,extreme_vol,60753
ETHUSDT,1m,hmm_4_states,quantile_4_rolling_60,low_vol,high_vol,249704
ETHUSDT,1m,hmm_4_states,quantile_4_rolling_60,low_vol,low_vol,605464
ETHUSDT,1m,hmm_4_states,quantile_4_rolling_60,low_vol,medium_vol,404675
ETHUSDT,1m,hmm_4_states,quantile_4_rolling_60,medium_vol,extreme_vol,402976
ETHUSDT,1m,hmm_4_states,quantile_4_rolling_60,medium_vol,high_vol,450770
ETHUSDT,1m,hmm_4_states,quantile_4_rolling_60,medium_vol,low_vol,174489
ETHUSDT,1m,hmm_4_states,quantile_4_rolling_60,medium_vol,medium_vol,353400
ETHUSDT,5m,hmm_4_states,quantile_2_rolling_240,extreme_vol,high_vol,37207
ETHUSDT,5m,hmm_4_states,quantile_2_rolling_240,extreme_vol,low_vol,3393
ETHUSDT,5m,hmm_4_states,quantile_2_rolling_240,high_vol,high_vol,140190
ETHUSDT,5m,hmm_4_states,quantile_2_rolling_240,high_vol,low_vol,45962
ETHUSDT,5m,hmm_4_states,quantile_2_rolling_240,low_vol,high_vol,53504
ETHUSDT,5m,hmm_4_states,quantile_2_rolling_240,low_vol,low_vol,135634
ETHUSDT,5m,hmm_4_states,quantile_2_rolling_240,medium_vol,high_vol,84516
